Model,Coding Rate,SNR,Accuracy
Standard3,1.0,5.151515151515151,0.13013581422173007
Standard3,1.0,5.252525252525253,0.1336057568329071
Standard3,1.0,5.353535353535354,0.13713572188978398
Standard3,1.0,5.454545454545454,0.14069985448523017
Standard3,1.0,5.555555555555555,0.1442722997121151
Standard3,1.0,5.656565656565657,0.14782720266330826
Standard3,1.0,5.757575757575758,0.15133870843167904
Standard3,1.0,5.858585858585858,0.15478096211009681
Standard3,1.0,5.959595959595959,0.15812810879143113
Standard3,1.0,6.0606060606060606,0.16135429356855138
Standard3,1.0,6.161616161616162,0.16443366153432695
Standard3,1.0,6.262626262626262,0.1673403577816273
Standard3,1.0,6.363636363636363,0.17004852740332188
Standard3,1.0,6.4646464646464645,0.17253231549228018
Standard3,1.0,6.565656565656566,0.17476586714137154
Standard3,1.0,6.666666666666667,0.1767233274434654
Standard3,1.0,6.767676767676767,0.17837884149143118
Standard3,1.0,6.8686868686868685,0.17970655437813846
Standard3,1.0,6.96969696969697,0.1806806111964565
Standard3,1.0,7.070707070707071,0.18136710253734234
Standard3,1.0,7.171717171717171,0.18201892743481504
Standard3,1.0,7.2727272727272725,0.18265227148254046
Standard3,1.0,7.373737373737374,0.18326681535934547
Standard3,1.0,7.474747474747475,0.18386223974405683
Standard3,1.0,7.575757575757575,0.18443822531550152
Standard3,1.0,7.6767676767676765,0.18499445275250634
Standard3,1.0,7.777777777777778,0.18553060273389818
Standard3,1.0,7.878787878787879,0.18604635593850388
Standard3,1.0,7.979797979797979,0.18654139304515033
Standard3,1.0,8.080808080808081,0.18701539473266438
Standard3,1.0,8.181818181818182,0.18746804167987283
Standard3,1.0,8.282828282828282,0.18789901456560265
Standard3,1.0,8.383838383838384,0.18830799406868065
Standard3,1.0,8.484848484848484,0.18869466086793366
Standard3,1.0,8.585858585858587,0.18905869564218858
Standard3,1.0,8.686868686868687,0.18939977907027225
Standard3,1.0,8.787878787878787,0.18971759183101156
Standard3,1.0,8.88888888888889,0.19001181460323338
Standard3,1.0,8.98989898989899,0.19028212806576453
Standard3,1.0,9.09090909090909,0.1905282128974319
Standard3,1.0,9.191919191919192,0.19074974977706236
Standard3,1.0,9.292929292929292,0.19094641938348272
Standard3,1.0,9.393939393939394,0.19111790239551993
Standard3,1.0,9.494949494949495,0.19126387949200077
Standard3,1.0,9.595959595959595,0.19138403135175208
Standard3,1.0,9.696969696969697,0.19147803865360086
Standard3,1.0,9.797979797979798,0.19154558207637384
Standard3,1.0,9.8989898989899,0.19158634229889793
Standard3,1.0,10.0,0.1916
Standard6,0.2,0.0,0.2337
Standard6,0.2,0.10101010101010101,0.23422557450313233
Standard6,0.2,0.20202020202020202,0.23474580723933397
Standard6,0.2,0.30303030303030304,0.23525980043265013
Standard6,0.2,0.40404040404040403,0.2357666563071261
Standard6,0.2,0.5050505050505051,0.2362654770868071
Standard6,0.2,0.6060606060606061,0.2367553649957384
Standard6,0.2,0.7070707070707071,0.2372354222579653
Standard6,0.2,0.8080808080808081,0.237704751097533
Standard6,0.2,0.9090909090909091,0.23816245373848677
Standard6,0.2,1.0101010101010102,0.2386076324048719
Standard6,0.2,1.1111111111111112,0.2390393893207336
Standard6,0.2,1.2121212121212122,0.23945682671011717
Standard6,0.2,1.3131313131313131,0.23985904679706785
Standard6,0.2,1.4141414141414141,0.24024515180563089
Standard6,0.2,1.5151515151515151,0.24061424395985154
Standard6,0.2,1.6161616161616161,0.2409654254837751
Standard6,0.2,1.7171717171717171,0.24129779860144673
Standard6,0.2,1.8181818181818181,0.24161046553691184
Standard6,0.2,1.9191919191919191,0.24190252851421554
Standard6,0.2,2.0202020202020203,0.24217308975740315
Standard6,0.2,2.121212121212121,0.24242125149051993
Standard6,0.2,2.2222222222222223,0.24264611593761112
Standard6,0.2,2.323232323232323,0.242846785322722
Standard6,0.2,2.4242424242424243,0.24302236186989784
Standard6,0.2,2.525252525252525,0.24317194780318385
Standard6,0.2,2.6262626262626263,0.24329464534662532
Standard6,0.2,2.727272727272727,0.24338955672426746
Standard6,0.2,2.8282828282828283,0.2434557841601556
Standard6,0.2,2.929292929292929,0.24349242987833494
Standard6,0.2,3.0303030303030303,0.2435
Standard6,0.2,3.131313131313131,0.2435
Standard6,0.2,3.2323232323232323,0.2435
Standard6,0.2,3.3333333333333335,0.2435
Standard6,0.2,3.4343434343434343,0.2435
Standard6,0.2,3.5353535353535355,0.2435
Standard6,0.2,3.6363636363636362,0.2435
Standard6,0.2,3.7373737373737375,0.2435
Standard6,0.2,3.8383838383838382,0.2435
Standard6,0.2,3.9393939393939394,0.2435
Standard6,0.2,4.040404040404041,0.2435
Standard6,0.2,4.141414141414141,0.2435
Standard6,0.2,4.242424242424242,0.2435
Standard6,0.2,4.343434343434343,0.2435
Standard6,0.2,4.444444444444445,0.2435
Standard6,0.2,4.545454545454545,0.2435
Standard6,0.2,4.646464646464646,0.2435
Standard6,0.2,4.747474747474747,0.2435
Standard6,0.2,4.848484848484849,0.2435
Standard6,0.2,4.94949494949495,0.2435
Standard6,0.2,5.05050505050505,0.2435
Standard6,0.2,5.151515151515151,0.2435
Standard6,0.2,5.252525252525253,0.2435
Standard6,0.2,5.353535353535354,0.2435
Standard6,0.2,5.454545454545454,0.2435
Standard6,0.2,5.555555555555555,0.2435
Standard6,0.2,5.656565656565657,0.2435
Standard6,0.2,5.757575757575758,0.2435
Standard6,0.2,5.858585858585858,0.2435
Standard6,0.2,5.959595959595959,0.2435
Standard6,0.2,6.0606060606060606,0.2435
Standard6,0.2,6.161616161616162,0.2435
Standard6,0.2,6.262626262626262,0.2435
Standard6,0.2,6.363636363636363,0.2435
Standard6,0.2,6.4646464646464645,0.2435
Standard6,0.2,6.565656565656566,0.2435
Standard6,0.2,6.666666666666667,0.2435
Standard6,0.2,6.767676767676767,0.2435
Standard6,0.2,6.8686868686868685,0.2435
Standard6,0.2,6.96969696969697,0.2435
Standard6,0.2,7.070707070707071,0.2435
Standard6,0.2,7.171717171717171,0.2435
Standard6,0.2,7.2727272727272725,0.2435
Standard6,0.2,7.373737373737374,0.2435
Standard6,0.2,7.474747474747475,0.2435
Standard6,0.2,7.575757575757575,0.2435
Standard6,0.2,7.6767676767676765,0.2435
Standard6,0.2,7.777777777777778,0.2435
Standard6,0.2,7.878787878787879,0.2435
Standard6,0.2,7.979797979797979,0.2435
Standard6,0.2,8.080808080808081,0.2435
Standard6,0.2,8.181818181818182,0.2435
Standard6,0.2,8.282828282828282,0.2435
Standard6,0.2,8.383838383838384,0.2435
Standard6,0.2,8.484848484848484,0.2435
Standard6,0.2,8.585858585858587,0.2435
Standard6,0.2,8.686868686868687,0.2435
Standard6,0.2,8.787878787878787,0.2435
Standard6,0.2,8.88888888888889,0.2435
Standard6,0.2,8.98989898989899,0.2435
Standard6,0.2,9.09090909090909,0.2435
Standard6,0.2,9.191919191919192,0.2435
Standard6,0.2,9.292929292929292,0.2435
Standard6,0.2,9.393939393939394,0.2435
Standard6,0.2,9.494949494949495,0.2435
Standard6,0.2,9.595959595959595,0.2435
Standard6,0.2,9.696969696969697,0.2435
Standard6,0.2,9.797979797979798,0.2435
Standard6,0.2,9.8989898989899,0.2435
Standard6,0.2,10.0,0.2435
Standard6,0.5,0.0,0.0472
Standard6,0.5,0.10101010101010101,0.05524324236361796
Standard6,0.5,0.20202020202020202,0.06317341502176049
Standard6,0.5,0.30303030303030304,0.07098411561828988
Standard6,0.5,0.40404040404040403,0.07866894179706838
Standard6,0.5,0.5050505050505051,0.08622149120195828
Standard6,0.5,0.6060606060606061,0.09363536147682185
Standard6,0.5,0.7070707070707071,0.10090415026552137
Standard6,0.5,0.8080808080808081,0.10802145521191911
Standard6,0.5,0.9090909090909091,0.11498087395987734
Standard6,0.5,1.0101010101010102,0.12177600415325836
Standard6,0.5,1.1111111111111112,0.12840044343592444
Standard6,0.5,1.2121212121212122,0.1348477894517378
Standard6,0.5,1.3131313131313131,0.14111163984456077
Standard6,0.5,1.4141414141414141,0.14718559225825562
Standard6,0.5,1.5151515151515151,0.15306324433668464
Standard6,0.5,1.6161616161616161,0.15873819372371
Standard6,0.5,1.7171717171717171,0.16420403806319417
Standard6,0.5,1.8181818181818181,0.16945437499899924
Standard6,0.5,1.9191919191919191,0.17448280217498757
Standard6,0.5,2.0202020202020203,0.17928291723502146
Standard6,0.5,2.121212121212121,0.18384831782296307
Standard6,0.5,2.2222222222222223,0.18817260158267482
Standard6,0.5,2.323232323232323,0.1922493661580189
Standard6,0.5,2.4242424242424243,0.1960722091928576
Standard6,0.5,2.525252525252525,0.19963472833105317
Standard6,0.5,2.6262626262626263,0.20293052121646799
Standard6,0.5,2.727272727272727,0.20595318549296415
Standard6,0.5,2.8282828282828283,0.2086963188044041
Standard6,0.5,2.929292929292929,0.21115351879465002
Standard6,0.5,3.0303030303030303,0.21332967015002519
Standard6,0.5,3.131313131313131,0.21539703016985373
Standard6,0.5,3.2323232323232323,0.2174125235550828
Standard6,0.5,3.3333333333333335,0.2193717901072489
Standard6,0.5,3.4343434343434343,0.22127046962788852
Standard6,0.5,3.5353535353535355,0.22310420191853822
Standard6,0.5,3.6363636363636362,0.22486862678073452
Standard6,0.5,3.7373737373737375,0.2265593840160139
Standard6,0.5,3.8383838383838382,0.22817211342591281
Standard6,0.5,3.9393939393939394,0.22970245481196788
Standard6,0.5,4.040404040404041,0.23114604797571556
Standard6,0.5,4.141414141414141,0.23249853271869236
Standard6,0.5,4.242424242424242,0.23375554884243485
Standard6,0.5,4.343434343434343,0.23491273614847946
Standard6,0.5,4.444444444444445,0.23596573443836275
Standard6,0.5,4.545454545454545,0.23691018351362123
Standard6,0.5,4.646464646464646,0.2377417231757914
Standard6,0.5,4.747474747474747,0.23845599322640976
Standard6,0.5,4.848484848484849,0.23904863346701286
Standard6,0.5,4.94949494949495,0.23951528369913722
Standard6,0.5,5.05050505050505,0.2398669984043478
Standard6,0.5,5.151515151515151,0.24019326874880967
Standard6,0.5,5.252525252525253,0.2405086331632572
Standard6,0.5,5.353535353535354,0.24081236687444707
Standard6,0.5,5.454545454545454,0.2411037451091358
Standard6,0.5,5.555555555555555,0.24138204309408012
Standard6,0.5,5.656565656565657,0.24164653605603673
Standard6,0.5,5.757575757575758,0.24189649922176218
Standard6,0.5,5.858585858585858,0.2421312078180132
Standard6,0.5,5.959595959595959,0.24234993707154642
Standard6,0.5,6.0606060606060606,0.24255196220911848
Standard6,0.5,6.161616161616162,0.24273655845748607
Standard6,0.5,6.262626262626262,0.24290300104340576
Standard6,0.5,6.363636363636363,0.2430505651936343
Standard6,0.5,6.4646464646464645,0.2431785261349283
Standard6,0.5,6.565656565656566,0.2432861590940444
Standard6,0.5,6.666666666666667,0.2433727392977393
Standard6,0.5,6.767676767676767,0.24343754197276957
Standard6,0.5,6.8686868686868685,0.24347984234589196
Standard6,0.5,6.96969696969697,0.24349891564386308
Standard6,0.5,7.070707070707071,0.2435
Standard6,0.5,7.171717171717171,0.2435
Standard6,0.5,7.2727272727272725,0.2435
Standard6,0.5,7.373737373737374,0.2435
Standard6,0.5,7.474747474747475,0.2435
Standard6,0.5,7.575757575757575,0.2435
Standard6,0.5,7.6767676767676765,0.2435
Standard6,0.5,7.777777777777778,0.2435
Standard6,0.5,7.878787878787879,0.2435
Standard6,0.5,7.979797979797979,0.2435
Standard6,0.5,8.080808080808081,0.2435
Standard6,0.5,8.181818181818182,0.2435
Standard6,0.5,8.282828282828282,0.2435
Standard6,0.5,8.383838383838384,0.2435
Standard6,0.5,8.484848484848484,0.2435
Standard6,0.5,8.585858585858587,0.2435
Standard6,0.5,8.686868686868687,0.2435
Standard6,0.5,8.787878787878787,0.2435
Standard6,0.5,8.88888888888889,0.2435
Standard6,0.5,8.98989898989899,0.2435
Standard6,0.5,9.09090909090909,0.2435
Standard6,0.5,9.191919191919192,0.2435
Standard6,0.5,9.292929292929292,0.2435
Standard6,0.5,9.393939393939394,0.2435
Standard6,0.5,9.494949494949495,0.2435
Standard6,0.5,9.595959595959595,0.2435
Standard6,0.5,9.696969696969697,0.2435
Standard6,0.5,9.797979797979798,0.2435
Standard6,0.5,9.8989898989899,0.2435
Standard6,0.5,10.0,0.2435
Standard6,1.0,0.0,0.0012
Standard6,1.0,0.10101010101010101,0.0012696509129392858
Standard6,1.0,0.20202020202020202,0.0014761327425620132
Standard6,1.0,0.30303030303030304,0.001815739125075487
Standard6,1.0,0.40404040404040403,0.0022847636966870128
Standard6,1.0,0.5050505050505051,0.002879500093603894
Standard6,1.0,0.6060606060606061,0.003596241952033435
Standard6,1.0,0.7070707070707071,0.004431282908182942
Standard6,1.0,0.8080808080808081,0.005380916598259719
Standard6,1.0,0.9090909090909091,0.006441436658471071
Standard6,1.0,1.0101010101010102,0.007609136725024305
Standard6,1.0,1.1111111111111112,0.008880310434126721
Standard6,1.0,1.2121212121212122,0.010251251421985626
Standard6,1.0,1.3131313131313131,0.011718253324808326
Standard6,1.0,1.4141414141414141,0.013277609778802123
Standard6,1.0,1.5151515151515151,0.014925614420174326
Standard6,1.0,1.6161616161616161,0.016658560885132234
Standard6,1.0,1.7171717171717171,0.018472742809883157
Standard6,1.0,1.8181818181818181,0.0203644538306344
Standard6,1.0,1.9191919191919191,0.022329987583593263
Standard6,1.0,2.0202020202020203,0.02436563770496706
Standard6,1.0,2.121212121212121,0.026467697830963078
Standard6,1.0,2.2222222222222223,0.028632461597788643
Standard6,1.0,2.323232323232323,0.03085622264165104
Standard6,1.0,2.4242424242424243,0.03313527459875759
Standard6,1.0,2.525252525252525,0.035465911105315585
Standard6,1.0,2.6262626262626263,0.03784442579753235
Standard6,1.0,2.727272727272727,0.04026711231161516
Standard6,1.0,2.8282828282828283,0.04273026428377134
Standard6,1.0,2.929292929292929,0.045230175350208186
Standard6,1.0,3.0303030303030303,0.047798077102240155
Standard6,1.0,3.131313131313131,0.050962087389890026
Standard6,1.0,3.2323232323232323,0.054845404516729
Standard6,1.0,3.3333333333333335,0.05937537864721906
Standard6,1.0,3.4343434343434343,0.06447935994582218
Standard6,1.0,3.5353535353535355,0.07008469857700039
Standard6,1.0,3.6363636363636362,0.07611874470521565
Standard6,1.0,3.7373737373737375,0.08250884849493001
Standard6,1.0,3.8383838383838382,0.08918236011060537
Standard6,1.0,3.9393939393939394,0.09606662971670385
Standard6,1.0,4.040404040404041,0.10308900747768736
Standard6,1.0,4.141414141414141,0.11017684355801785
Standard6,1.0,4.242424242424242,0.11725748812215744
Standard6,1.0,4.343434343434343,0.12425829133456809
Standard6,1.0,4.444444444444445,0.13110660335971172
Standard6,1.0,4.545454545454545,0.1377297743620503
Standard6,1.0,4.646464646464646,0.14405515450604606
Standard6,1.0,4.747474747474747,0.15001009395616074
Standard6,1.0,4.848484848484849,0.15552194287685647
Standard6,1.0,4.94949494949495,0.16051805143259518
Standard6,1.0,5.05050505050505,0.16501880492617022
Standard6,1.0,5.151515151515151,0.16952561983706305
Standard6,1.0,5.252525252525253,0.17409940104092458
Standard6,1.0,5.353535353535354,0.17870977999563345
Standard6,1.0,5.454545454545454,0.18332638815906807
Standard6,1.0,5.555555555555555,0.1879188569891072
Standard6,1.0,5.656565656565657,0.19245681794362934
Standard6,1.0,5.757575757575758,0.1969099024805131
Standard6,1.0,5.858585858585858,0.20124774205763699
Standard6,1.0,5.959595959595959,0.20543996813287962
Standard6,1.0,6.0606060606060606,0.2094562121641196
Standard6,1.0,6.161616161616162,0.21326610560923556
Standard6,1.0,6.262626262626262,0.2168392799261059
Standard6,1.0,6.363636363636363,0.2201453665726094
Standard6,1.0,6.4646464646464645,0.22315399700662453
Standard6,1.0,6.565656565656566,0.22583480268602987
Standard6,1.0,6.666666666666667,0.22815741506870402
Standard6,1.0,6.767676767676767,0.23009146561252555
Standard6,1.0,6.8686868686868685,0.23160658577537308
Standard6,1.0,6.96969696969697,0.23267240701512515
Standard6,1.0,7.070707070707071,0.23337507294187387
Standard6,1.0,7.171717171717171,0.23403639817873165
Standard6,1.0,7.2727272727272725,0.2346771396374184
Standard6,1.0,7.373737373737374,0.235297106707405
Standard6,1.0,7.474747474747475,0.23589610877816242
Standard6,1.0,7.575757575757575,0.23647395523916148
Standard6,1.0,7.6767676767676765,0.23703045547987314
Standard6,1.0,7.777777777777778,0.23756541888976826
Standard6,1.0,7.878787878787879,0.23807865485831783
Standard6,1.0,7.979797979797979,0.2385699727749927
Standard6,1.0,8.080808080808081,0.2390391820292638
Standard6,1.0,8.181818181818182,0.239486092010602
Standard6,1.0,8.282828282828282,0.2399105121084782
Standard6,1.0,8.383838383838384,0.2403122517123633
Standard6,1.0,8.484848484848484,0.2406911202117283
Standard6,1.0,8.585858585858587,0.24104692699604408
Standard6,1.0,8.686868686868687,0.24137948145478147
Standard6,1.0,8.787878787878787,0.24168859297741138
Standard6,1.0,8.88888888888889,0.24197407095340479
Standard6,1.0,8.98989898989899,0.24223572477223254
Standard6,1.0,9.09090909090909,0.2424733638233656
Standard6,1.0,9.191919191919192,0.24268679749627484
Standard6,1.0,9.292929292929292,0.24287583518043115
Standard6,1.0,9.393939393939394,0.24304028626530544
Standard6,1.0,9.494949494949495,0.2431799601403687
Standard6,1.0,9.595959595959595,0.2432946661950917
Standard6,1.0,9.696969696969697,0.24338421381894543
Standard6,1.0,9.797979797979798,0.2434484124014008
Standard6,1.0,9.8989898989899,0.24348707133192868
Standard6,1.0,10.0,0.24350000000000002
Standard12,0.2,0.0,0.2602
Standard12,0.2,0.10101010101010101,0.26194833967368514
Standard12,0.2,0.20202020202020202,0.2636789097961518
Standard12,0.2,0.30303030303030304,0.2653887238882035
Standard12,0.2,0.40404040404040403,0.26707479547064394
Standard12,0.2,0.5050505050505051,0.26873413806427665
Standard12,0.2,0.6060606060606061,0.27036376518990535
Standard12,0.2,0.7070707070707071,0.27196069036833354
Standard12,0.2,0.8080808080808081,0.27352192712036494
Standard12,0.2,0.9090909090909091,0.275044488966803
Standard12,0.2,1.0101010101010102,0.27652538942845145
Standard12,0.2,1.1111111111111112,0.2779616420261139
Standard12,0.2,1.2121212121212122,0.2793502602805939
Standard12,0.2,1.3131313131313131,0.2806882577126951
Standard12,0.2,1.4141414141414141,0.2819726478432211
Standard12,0.2,1.5151515151515151,0.2832004441929755
Standard12,0.2,1.6161616161616161,0.28436866028276203
Standard12,0.2,1.7171717171717171,0.2854743096333841
Standard12,0.2,1.8181818181818181,0.2865144057656454
Standard12,0.2,1.9191919191919191,0.2874859622003496
Standard12,0.2,2.0202020202020203,0.28838599245830027
Standard12,0.2,2.121212121212121,0.28921151006030094
Standard12,0.2,2.2222222222222223,0.2899595285271554
Standard12,0.2,2.323232323232323,0.2906270613796671
Standard12,0.2,2.4242424242424243,0.29121112213863976
Standard12,0.2,2.525252525252525,0.2917087243248769
Standard12,0.2,2.6262626262626263,0.2921168814591822
Standard12,0.2,2.727272727272727,0.2924326070623592
Standard12,0.2,2.8282828282828283,0.2926529146552115
Standard12,0.2,2.929292929292929,0.2927748177585428
Standard12,0.2,3.0303030303030303,0.2928
Standard12,0.2,3.131313131313131,0.2928
Standard12,0.2,3.2323232323232323,0.2928
Standard12,0.2,3.3333333333333335,0.2928
Standard12,0.2,3.4343434343434343,0.2928
Standard12,0.2,3.5353535353535355,0.2928
Standard12,0.2,3.6363636363636362,0.2928
Standard12,0.2,3.7373737373737375,0.2928
Standard12,0.2,3.8383838383838382,0.2928
Standard12,0.2,3.9393939393939394,0.2928
Standard12,0.2,4.040404040404041,0.2928
Standard12,0.2,4.141414141414141,0.2928
Standard12,0.2,4.242424242424242,0.2928
Standard12,0.2,4.343434343434343,0.2928
Standard12,0.2,4.444444444444445,0.2928
Standard12,0.2,4.545454545454545,0.2928
Standard12,0.2,4.646464646464646,0.2928
Standard12,0.2,4.747474747474747,0.2928
Standard12,0.2,4.848484848484849,0.2928
Standard12,0.2,4.94949494949495,0.2928
Standard12,0.2,5.05050505050505,0.2928
Standard12,0.2,5.151515151515151,0.2928
Standard12,0.2,5.252525252525253,0.2928
Standard12,0.2,5.353535353535354,0.2928
Standard12,0.2,5.454545454545454,0.2928
Standard12,0.2,5.555555555555555,0.2928
Standard12,0.2,5.656565656565657,0.2928
Standard12,0.2,5.757575757575758,0.2928
Standard12,0.2,5.858585858585858,0.2928
Standard12,0.2,5.959595959595959,0.2928
Standard12,0.2,6.0606060606060606,0.2928
Standard12,0.2,6.161616161616162,0.2928
Standard12,0.2,6.262626262626262,0.2928
Standard12,0.2,6.363636363636363,0.2928
Standard12,0.2,6.4646464646464645,0.2928
Standard12,0.2,6.565656565656566,0.2928
Standard12,0.2,6.666666666666667,0.2928
Standard12,0.2,6.767676767676767,0.2928
Standard12,0.2,6.8686868686868685,0.2928
Standard12,0.2,6.96969696969697,0.2928
Standard12,0.2,7.070707070707071,0.2928
Standard12,0.2,7.171717171717171,0.2928
Standard12,0.2,7.2727272727272725,0.2928
Standard12,0.2,7.373737373737374,0.2928
Standard12,0.2,7.474747474747475,0.2928
Standard12,0.2,7.575757575757575,0.2928
Standard12,0.2,7.6767676767676765,0.2928
Standard12,0.2,7.777777777777778,0.2928
Standard12,0.2,7.878787878787879,0.2928
Standard12,0.2,7.979797979797979,0.2928
Standard12,0.2,8.080808080808081,0.2928
Standard12,0.2,8.181818181818182,0.2928
Standard12,0.2,8.282828282828282,0.2928
Standard12,0.2,8.383838383838384,0.2928
Standard12,0.2,8.484848484848484,0.2928
Standard12,0.2,8.585858585858587,0.2928
Standard12,0.2,8.686868686868687,0.2928
Standard12,0.2,8.787878787878787,0.2928
Standard12,0.2,8.88888888888889,0.2928
Standard12,0.2,8.98989898989899,0.2928
Standard12,0.2,9.09090909090909,0.2928
Standard12,0.2,9.191919191919192,0.2928
Standard12,0.2,9.292929292929292,0.2928
Standard12,0.2,9.393939393939394,0.2928
Standard12,0.2,9.494949494949495,0.2928
Standard12,0.2,9.595959595959595,0.2928
Standard12,0.2,9.696969696969697,0.2928
Standard12,0.2,9.797979797979798,0.2928
Standard12,0.2,9.8989898989899,0.2928
Standard12,0.2,10.0,0.2928
Standard12,0.5,0.0,0.0344
Standard12,0.5,0.10101010101010101,0.04104080988837718
Standard12,0.5,0.20202020202020202,0.04761836155379786
Standard12,0.5,0.30303030303030304,0.05413250971386743
Standard12,0.5,0.40404040404040403,0.0605831090861913
Standard12,0.5,0.5050505050505051,0.06697001438837488
Standard12,0.5,0.6060606060606061,0.07329308033802356
Standard12,0.5,0.7070707070707071,0.07955216165274277
Standard12,0.5,0.8080808080808081,0.0857471130501379
Standard12,0.5,0.9090909090909091,0.09187778924781433
Standard12,0.5,1.0101010101010102,0.09794404496337751
Standard12,0.5,1.1111111111111112,0.10394573491443282
Standard12,0.5,1.2121212121212122,0.10988271381858565
Standard12,0.5,1.3131313131313131,0.11575483639344143
Standard12,0.5,1.4141414141414141,0.12156195735660556
Standard12,0.5,1.5151515151515151,0.12730393142568341
Standard12,0.5,1.6161616161616161,0.13298061331828046
Standard12,0.5,1.7171717171717171,0.13859185775200208
Standard12,0.5,1.8181818181818181,0.1441375194444536
Standard12,0.5,1.9191919191919191,0.14961745311324057
Standard12,0.5,2.0202020202020203,0.15503151347596825
Standard12,0.5,2.121212121212121,0.16037955525024208
Standard12,0.5,2.2222222222222223,0.16566143315366758
Standard12,0.5,2.323232323232323,0.17087700190385002
Standard12,0.5,2.4242424242424243,0.1760261162183949
Standard12,0.5,2.525252525252525,0.1811086308149075
Standard12,0.5,2.6262626262626263,0.18612440041099337
Standard12,0.5,2.727272727272727,0.1910732797242578
Standard12,0.5,2.8282828282828283,0.19595512347230623
Standard12,0.5,2.929292929292929,0.20076978637274406
Standard12,0.5,3.0303030303030303,0.2055300200679996
Standard12,0.5,3.131313131313131,0.21042700452088925
Standard12,0.5,3.2323232323232323,0.21549116652888176
Standard12,0.5,3.3333333333333335,0.22067919074333345
Standard12,0.5,3.4343434343434343,0.22594776181560058
Standard12,0.5,3.5353535353535355,0.23125356439703956
Standard12,0.5,3.6363636363636362,0.23655328313900661
Standard12,0.5,3.7373737373737375,0.24180360269285817
Standard12,0.5,3.8383838383838382,0.24696120770995048
Standard12,0.5,3.9393939393939394,0.25198278284163983
Standard12,0.5,4.040404040404041,0.25682501273928254
Standard12,0.5,4.141414141414141,0.26144458205423504
Standard12,0.5,4.242424242424242,0.2657981754378535
Standard12,0.5,4.343434343434343,0.2698424775414943
Standard12,0.5,4.444444444444445,0.27353417301651384
Standard12,0.5,4.545454545454545,0.27682994651426823
Standard12,0.5,4.646464646464646,0.279686482686114
Standard12,0.5,4.747474747474747,0.2820604661834074
Standard12,0.5,4.848484848484849,0.28390858165750477
Standard12,0.5,4.94949494949495,0.2851875137597623
Standard12,0.5,5.05050505050505,0.28593099967408203
Standard12,0.5,5.151515151515151,0.2865739436912003
Standard12,0.5,5.252525252525253,0.2871907276855128
Standard12,0.5,5.353535353535354,0.2877804481593258
Standard12,0.5,5.454545454545454,0.28834220161494567
Standard12,0.5,5.555555555555555,0.28887508455467875
Standard12,0.5,5.656565656565657,0.28937819348083116
Standard12,0.5,5.757575757575758,0.28985062489570956
Standard12,0.5,5.858585858585858,0.29029147530162003
Standard12,0.5,5.959595959595959,0.29069984120086884
Standard12,0.5,6.0606060606060606,0.29107481909576255
Standard12,0.5,6.161616161616162,0.2914155054886073
Standard12,0.5,6.262626262626262,0.29172099688170944
Standard12,0.5,6.363636363636363,0.2919903897773753
Standard12,0.5,6.4646464646464645,0.2922227806779113
Standard12,0.5,6.565656565656566,0.2924172660856236
Standard12,0.5,6.666666666666667,0.29257294250281846
Standard12,0.5,6.767676767676767,0.29268890643180245
Standard12,0.5,6.8686868686868685,0.29276425437488174
Standard12,0.5,6.96969696969697,0.2927980828343626
Standard12,0.5,7.070707070707071,0.2928
Standard12,0.5,7.171717171717171,0.2928
Standard12,0.5,7.2727272727272725,0.2928
Standard12,0.5,7.373737373737374,0.2928
Standard12,0.5,7.474747474747475,0.2928
Standard12,0.5,7.575757575757575,0.2928
Standard12,0.5,7.6767676767676765,0.2928
Standard12,0.5,7.777777777777778,0.2928
Standard12,0.5,7.878787878787879,0.2928
Standard12,0.5,7.979797979797979,0.2928
Standard12,0.5,8.080808080808081,0.2928
Standard12,0.5,8.181818181818182,0.2928
Standard12,0.5,8.282828282828282,0.2928
Standard12,0.5,8.383838383838384,0.2928
Standard12,0.5,8.484848484848484,0.2928
Standard12,0.5,8.585858585858587,0.2928
Standard12,0.5,8.686868686868687,0.2928
Standard12,0.5,8.787878787878787,0.2928
Standard12,0.5,8.88888888888889,0.2928
Standard12,0.5,8.98989898989899,0.2928
Standard12,0.5,9.09090909090909,0.2928
Standard12,0.5,9.191919191919192,0.2928
Standard12,0.5,9.292929292929292,0.2928
Standard12,0.5,9.393939393939394,0.2928
Standard12,0.5,9.494949494949495,0.2928
Standard12,0.5,9.595959595959595,0.2928
Standard12,0.5,9.696969696969697,0.2928
Standard12,0.5,9.797979797979798,0.2928
Standard12,0.5,9.8989898989899,0.2928
Standard12,0.5,10.0,0.2928
Standard12,1.0,0.0,0.0008
Standard12,1.0,0.10101010101010101,0.0008498603581858471
Standard12,1.0,0.20202020202020202,0.0009978485539123107
Standard12,1.0,0.30303030303030304,0.0012415752689327747
Standard12,1.0,0.40404040404040403,0.0015786511850006233
Standard12,1.0,0.5050505050505051,0.00200668698386924
Standard12,1.0,0.6060606060606061,0.0025232933472920096
Standard12,1.0,0.7070707070707071,0.0031260809570223145
Standard12,1.0,0.8080808080808081,0.00381266049481354
Standard12,1.0,0.9090909090909091,0.0045806426424190696
Standard12,1.0,1.0101010101010102,0.005427638081592288
Standard12,1.0,1.1111111111111112,0.006351257494086576
Standard12,1.0,1.2121212121212122,0.0073491115616553205
Standard12,1.0,1.3131313131313131,0.008418810966051904
