name,seed,snr_db,reward,acc,delay,energy,backlog,vio,vio_excess,sec
gdo,2,2.0,107.17188636962756,0.20162204814652723,1.6280323526299478,0.10776808338365258,0.089,0.28353658536585363,0.0,4.861049175262451
dqn,0,2.0,88.340868931911,0.16000733267136014,1.6834474748129389,0.14208301746849497,0.0986,0.37158469945355194,0.0,7.002840042114258
dqn,1,2.0,95.57602276140877,0.16330269244014378,1.6281373285734682,0.13549395863212646,0.0874,0.3825301204819277,0.0,6.444643020629883
dqn,2,2.0,91.57301058760146,0.1551399614910381,1.6554391597707403,0.13398020638173097,0.0892,0.3932926829268293,0.0,5.613186836242676
ppo,0,2.0,88.02177085657367,0.1529334879602274,1.6784400937715813,0.1402987194021098,0.1002,0.40710382513661203,0.0,4.5366530418396
ppo,1,2.0,96.3857796016773,0.15573926820633255,1.6129043989145797,0.13479730140894816,0.0866,0.3825301204819277,0.0,951.8789839744568
ppo,2,2.0,95.1604267082025,0.16359928859228967,1.6376704228105556,0.13241899471959748,0.0862,0.38414634146341464,0.0,4.89658784866333
mappo,0,2.0,89.29110626406602,0.16315734183765895,1.7125657296281942,0.1417428887512194,0.101,0.40710382513661203,0.0,4.247671842575073
mappo,1,2.0,101.49742551624702,0.1574366179626102,1.5544856185449292,0.13352286610937178,0.0814,0.3192771084337349,0.0,4.2534520626068115
mappo,2,2.0,93.5841212080352,0.16358548982883261,1.6396374722564828,0.13947698311749682,0.087,0.4115853658536585,0.0,4.382311820983887
cto,0,2.0,117.93411789105527,0.16599962263957688,1.4554725080023803,0.0948684290729842,0.0926,0.20218579234972678,0.0,4.253151893615723
cto,1,2.0,127.81954129938168,0.172224860796774,1.3474767385815278,0.0900280113486595,0.077,0.14759036144578314,0.0,4.421717882156372
cto,2,2.0,113.57577804783445,0.17263370032898773,1.5010643331476516,0.09600990486556772,0.086,0.2225609756097561,0.0,4.114215135574341
causal,0,4.0,125.34749679869526,0.1873520105931542,1.4256118112327048,0.09493467784956366,0.0916,0.17486338797814208,0.0,4.183786869049072
causal,1,4.0,134.13588911133965,0.18623620545869246,1.3182632842553004,0.08786232013558529,0.0766,0.11144578313253012,0.0,4.08319616317749
causal,2,4.0,124.21751805320646,0.18287678816672345,1.407953285838033,0.09321310068383323,0.0812,0.18292682926829268,0.0,909.5380001068115
ucb,0,4.0,100.2131925329207,0.14172017658867023,1.5731245162248204,0.12414343521928832,0.0982,0.319672131147541,0.0,4.720273971557617
ucb,1,4.0,111.05757904110959,0.15915417940688995,1.4468787380370425,0.12105917640438371,0.0792,0.3072289156626506,0.0,4.999751091003418
ucb,2,4.0,100.00160527304952,0.15445381419306745,1.5570638300962705,0.1289837802550871,0.0844,0.34146341463414637,0.0,4.536170959472656
dts,0,4.0,101.53616078558002,0.1634666015048108,1.5923525674231016,0.12795604418684375,0.0974,0.34153005464480873,0.0,4.292515993118286
dts,1,4.0,107.60731688863278,0.15996485675512634,1.4830650620765298,0.12614976005222456,0.0798,0.3253012048192771,0.0,4.241299867630005
dts,2,4.0,95.28345981716345,0.16671685921800317,1.6485497423544568,0.13375396737629647,0.0892,0.3730886850152905,0.0,4.3046488761901855
gdo,0,4.0,116.49171677215489,0.2068411968999149,1.5549684799905361,0.10799092802156773,0.0954,0.23497267759562843,0.0,4.241176128387451
gdo,1,4.0,128.5072652209103,0.21617737048658694,1.4407193677949417,0.10134232794780293,0.081,0.1927710843373494,0.0,4.15767502784729
gdo,2,4.0,120.29789960015233,0.2086004913913545,1.5122099180321702,0.10298927200788165,0.0846,0.22560975609756098,0.0,4.130054235458374
dqn,0,4.0,96.5838445593534,0.16236567591436132,1.6253489154651342,0.13252193195842502,0.0992,0.3524590163934426,0.0,5.852426052093506
