name,seed,arrival_rate,reward,acc,delay,energy,backlog,vio,vio_excess,sec
ucb,0,0.1,92.8838252628452,0.13156759806728935,1.5900148170310064,0.11953990903363096,0.1466,0.2923076923076923,0.0,4.203048944473267
ucb,1,0.1,97.92901781130037,0.15275093033214918,1.5958492508013153,0.11335980427767355,0.139,0.316,0.0,4.486677885055542
ucb,2,0.1,100.2602471303204,0.15733247082355856,1.5755495330250515,0.1210404633241598,0.1298,0.32708333333333334,0.0,4.059236288070679
dts,0,0.1,91.57163965313428,0.161787279149689,1.6721020131441335,0.12920901986588526,0.147,0.3423076923076923,0.0,4.345266819000244
dts,1,0.1,91.58410558139192,0.16667415316546333,1.694037470526783,0.12867591569316178,0.1418,0.382,0.0,4.338711738586426
dts,2,0.1,95.84689744486188,0.1647569408096259,1.6384817141733448,0.13365451850126236,0.1312,0.367983367983368,0.0,4.30447793006897
gdo,0,0.1,112.25491420087016,0.21448625803390844,1.6209115589730612,0.10783429631952997,0.143,0.2673076923076923,0.0,4.318854808807373
gdo,1,0.1,112.60814357968171,0.21838302244933638,1.617618273140634,0.10619190962574179,0.139,0.278,0.0,4.3998541831970215
gdo,2,0.1,116.67865057591911,0.2090512945880596,1.5617466499264268,0.1025365238905627,0.129,0.26403326403326405,0.0,4.081060886383057
dqn,0,0.1,90.55148170388851,0.1634645567209477,1.6717029196654987,0.1311350274858307,0.1462,0.35,0.0,5.329846143722534
dqn,1,0.1,94.45536192518038,0.16877948982445884,1.6782027596316254,0.12930927258607328,0.1422,0.362,0.0,5.445838928222656
dqn,2,0.1,96.9533348898598,0.1618905202083626,1.6151747089486581,0.13039805186170347,0.1296,0.35625,0.0,5.379696846008301
ppo,0,0.1,89.45800512435322,0.15852234843110002,1.6785490651588506,0.13230450662108306,0.1482,0.38076923076923075,0.0,4.21852970123291
ppo,1,0.1,91.53953019720687,0.17191670684542829,1.7048773151475622,0.13324544013714437,0.1438,0.394,0.0,4.3039469718933105
ppo,2,0.1,100.2545309485569,0.17210173509705465,1.627467169385795,0.12784739248192298,0.131,0.36174636174636177,0.0,4.9858598709106445
mappo,0,0.1,87.402045342872,0.1625532008989301,1.7059509630265468,0.13604465224553383,0.1478,0.3942307692307692,0.0,4.180205821990967
mappo,1,0.1,94.44375589274694,0.16389642656282127,1.6558101956522526,0.126733922357847,0.1396,0.354,0.0,4.34276008605957
mappo,2,0.1,100.20606668968358,0.16657658124827351,1.5913087000872184,0.12938870274065356,0.1298,0.3458333333333333,0.0,3.989079236984253
cto,0,0.1,120.23660639883404,0.18696962260126213,1.4591054343931107,0.0937583468222763,0.1358,0.17884615384615385,0.0,4.201053142547607
cto,1,0.1,119.80149503961303,0.18907054407180607,1.4774378309922345,0.0904719304740651,0.1324,0.188,0.0,4.651689052581787
cto,2,0.1,124.94814928240028,0.19312065309094661,1.4410928464587682,0.09180069772129333,0.1232,0.18711018711018712,0.0,4.463517904281616
causal,0,0.18,86.15016549284512,0.1849472128658082,1.8816580146879691,0.09531135342124247,0.312,0.34863387978142074,0.0,5.861246109008789
causal,1,0.18,87.09916442886116,0.18114595719302404,1.8573644415057768,0.09593119779025695,0.3098,0.3394994559303591,0.0,5.589552879333496
causal,2,0.18,94.12257346099922,0.1880153534087857,1.8366063173173697,0.09338784373509815,0.2942,0.3138357705286839,0.0,5.964059829711914
ucb,0,0.18,62.8113517875991,0.13007454641555802,2.004068328884742,0.11804382777606959,0.334,0.419672131147541,0.0,6.615018844604492
ucb,1,0.18,66.4532156871603,0.13796051449387045,1.9638342395619797,0.11563806256958403,0.3262,0.4309031556039173,0.0,5.294611930847168
ucb,2,0.18,73.77655865823739,0.14448765433064775,1.883790813577862,0.11953441471821605,0.295,0.4049493813273341,0.0,5.010944843292236
dts,0,0.18,59.56011485337969,0.16246661979060537,2.1064128666122484,0.12860217219902514,0.336,0.474835886214442,0.0,5.2917890548706055
dts,1,0.18,62.936333500273115,0.16765253936036434,2.0999910457893884,0.12900215864581505,0.3348,0.49183895538628947,0.0,5.06803297996521
dts,2,0.18,65.07037317177779,0.1675204871478176,2.0713575837961784,0.1369843267687891,0.3168,0.49099099099099097,0.0,5.145682096481323
gdo,0,0.18,79.80588392355992,0.2178009240437912,2.071016419744306,0.108143138652669,0.331,0.4240437158469945,0.0,9.976178884506226
gdo,1,0.18,80.8238268329498,0.2114715395416381,2.0031583151528523,0.11025549527052739,0.3212,0.41240478781284007,0.0,7.315562963485718
