name,seed,snr_db,reward,acc,delay,energy,backlog,vio,vio_excess,sec
dqn,0,6.0,106.47801516230106,0.16155899567440027,1.5321456681632675,0.12667797849000206,0.095,0.31420765027322406,0.0,5.803565979003906
dqn,1,6.0,113.70780689691883,0.1759515848854397,1.472277611512628,0.12440006910745442,0.0826,0.3072289156626506,0.0,6.0642008781433105
dqn,2,6.0,109.48702019046837,0.16189836654702974,1.4814384376738554,0.120693810293468,0.0824,0.2896341463414634,0.0,5.860924959182739
ppo,0,6.0,103.33175842180087,0.157080341347856,1.5353793335552255,0.12820273675693308,0.0962,0.319672131147541,0.0,4.581621885299683
ppo,1,6.0,115.85827180774947,0.17339118893648142,1.453647746087814,0.1245364723494815,0.0812,0.28313253012048195,0.0,4.642364740371704
ppo,2,6.0,109.02287160464283,0.17316367037192001,1.516218358675149,0.12535100401864477,0.083,0.3170731707317073,0.0,4.509029865264893
mappo,0,6.0,103.24195526002724,0.16892673014526002,1.5740525185477858,0.130834463809242,0.0972,0.34153005464480873,0.0,4.241699695587158
mappo,1,6.0,116.13032926192794,0.16637716557078452,1.422856171924554,0.12190068032555693,0.0792,0.24096385542168675,0.0,4.1283369064331055
mappo,2,6.0,104.8599295124494,0.1674804887493443,1.5366812401646113,0.12999161840963977,0.0862,0.3170731707317073,0.0,4.295208930969238
cto,0,6.0,130.53863679952693,0.19690985182995902,1.4018870349908201,0.09169448434708488,0.0928,0.16666666666666666,0.0,4.1979920864105225
cto,1,6.0,140.70387102679413,0.20299874905099424,1.2786144311427448,0.08707338276305533,0.0766,0.11746987951807229,0.0,4.24347186088562
cto,2,6.0,131.94854769750646,0.19763058586714252,1.3643143080049143,0.09163428509245584,0.08,0.1676829268292683,0.0,4.2288501262664795
