name,seed,n_users,reward,acc,delay,energy,backlog,vio,vio_excess,sec
dts,1,20.0,103.51056146465024,0.16775964025129894,1.5673371615435705,0.12386366368763317,0.0892,0.3132183908045977,0.0,9.055848121643066
dts,2,20.0,95.31831732212217,0.1658745673804478,1.6361500114637588,0.12866320905298625,0.0895,0.3551829268292683,0.0,8.93281602859497
gdo,0,20.0,113.58745572417506,0.21566461022566016,1.6087091922314736,0.10436323602027767,0.0968,0.2902777777777778,0.0,8.960827112197876
gdo,1,20.0,116.07974436924597,0.21153188600792075,1.5670179803933038,0.10387598116393319,0.0905,0.2614942528735632,0.0,8.88500189781189
gdo,2,20.0,115.81139226103835,0.21502685547778758,1.5798173490396614,0.10327652312713005,0.0867,0.2545731707317073,0.0,9.803429126739502
dqn,0,20.0,94.804216498754,0.16805824039623257,1.6553556229867432,0.1285477579499775,0.0984,0.3736111111111111,0.0,14.472502946853638
dqn,1,20.0,99.57693502341917,0.1649571626432358,1.6024910489495505,0.1254891523584969,0.0922,0.35201149425287354,0.0,15.108094930648804
dqn,2,20.0,95.93883486305911,0.16516853600590045,1.633638208097513,0.1275868354984745,0.0887,0.36585365853658536,0.0,14.40168309211731
ppo,0,20.0,96.17040612995238,0.1640991120454324,1.6455293461637681,0.12730274176382425,0.0994,0.37222222222222223,0.0,13.040023803710938
ppo,1,20.0,98.29616117502621,0.1632384096922766,1.602983038078398,0.12508278616509622,0.0926,0.33477011494252873,0.0,12.803351640701294
ppo,2,20.0,95.80023410839988,0.16605989075177088,1.642142670623101,0.1273779946705727,0.0895,0.3521341463414634,0.0,11.242746829986572
mappo,0,20.0,93.29920498288281,0.1599204969236111,1.6439653742171936,0.12760439588623174,0.099,0.3625,0.0,9.23744511604309
mappo,1,20.0,99.64960309373667,0.16971711968825884,1.6135759852458882,0.12407515679322703,0.0929,0.35488505747126436,0.0,8.88133978843689
mappo,2,20.0,95.26513899953649,0.16456184295411902,1.646533227932339,0.12790078065699007,0.0905,0.3618320610687023,0.0,8.983438968658447
cto,0,20.0,124.05321703181063,0.19034834705969736,1.456420764210302,0.08948643723258201,0.0925,0.18611111111111112,0.0,9.79966425895691
cto,1,20.0,126.16859985446823,0.1838504651691673,1.4088070948623281,0.08625668224066695,0.0866,0.16522988505747127,0.0,9.233782052993774
cto,2,20.0,124.12642005201636,0.189598730797702,1.440465857437159,0.08946056608912606,0.0831,0.1951219512195122,0.0,9.37440013885498
