name,seed,n_users,reward,acc,delay,energy,backlog,vio,vio_excess,sec
mappo,1,15.0,106.86557475005958,0.1647736859077537,1.5221853640968794,0.12630856392591053,0.08626666666666667,0.30392156862745096,0.0,5.7693870067596436
mappo,2,15.0,98.56024543934993,0.16192509062147928,1.585316558720864,0.12722169199177327,0.0868,0.329938900203666,0.0,5.351892948150635
cto,0,15.0,124.11201251036772,0.1823562077723117,1.427792780835026,0.09178807779297635,0.09146666666666667,0.1895910780669145,0.0,5.961144924163818
cto,1,15.0,131.09701653276537,0.18622864168309416,1.3582067208071473,0.0888775233530824,0.08226666666666667,0.13333333333333333,0.0,5.981464147567749
cto,2,15.0,126.10647362071037,0.19477584837269044,1.4197360763339533,0.09067295474818376,0.08226666666666667,0.17922606924643583,0.0,5.223205089569092
causal,0,20.0,121.35159863501815,0.19142407600328962,1.4782572877837916,0.09237803619779986,0.0937,0.20694444444444443,0.0,7.353871822357178
causal,1,20.0,126.21655480121392,0.18626315603153998,1.4065078059116443,0.08669768996722582,0.086,0.16954022988505746,0.0,7.724585056304932
causal,2,20.0,122.78467071259736,0.18766845186406572,1.4458146074118257,0.08950085084982652,0.0837,0.2027439024390244,0.0,8.438694715499878
ucb,0,20.0,99.3518269268327,0.15247464390424958,1.5819543748387186,0.11773941411406318,0.0973,0.31666666666666665,0.0,8.363837957382202
ucb,1,20.0,106.01595940984487,0.1604599118106182,1.521004146700545,0.11528469709294878,0.0887,0.29022988505747127,0.0,7.962522983551025
ucb,2,20.0,99.30912560495281,0.15821778631272826,1.5843758990664114,0.12294692217004345,0.0879,0.3246951219512195,0.0,7.384705066680908
dts,0,20.0,98.14075311985972,0.16755457486031378,1.6321265459401515,0.1234468230325289,0.0988,0.3388888888888889,0.0,7.59296989440918
dts,1,20.0,103.51056146465024,0.16775964025129894,1.5673371615435705,0.12386366368763317,0.0892,0.3132183908045977,0.0,7.253623962402344
dts,2,20.0,95.31831732212217,0.1658745673804478,1.6361500114637588,0.12866320905298625,0.0895,0.3551829268292683,0.0,7.291247129440308
gdo,0,20.0,113.58745572417506,0.21566461022566016,1.6087091922314736,0.10436323602027767,0.0968,0.2902777777777778,0.0,7.473385810852051
gdo,1,20.0,116.07974436924597,0.21153188600792075,1.5670179803933038,0.10387598116393319,0.0905,0.2614942528735632,0.0,7.358169078826904
gdo,2,20.0,115.81139226103835,0.21502685547778758,1.5798173490396614,0.10327652312713005,0.0867,0.2545731707317073,0.0,7.438186883926392
dqn,0,20.0,94.804216498754,0.16805824039623257,1.6553556229867432,0.1285477579499775,0.0984,0.3736111111111111,0.0,10.101308822631836
dqn,1,20.0,99.57693502341917,0.1649571626432358,1.6024910489495505,0.1254891523584969,0.0922,0.35201149425287354,0.0,9.895250082015991
dqn,2,20.0,95.93883486305911,0.16516853600590045,1.633638208097513,0.1275868354984745,0.0887,0.36585365853658536,0.0,10.107522010803223
ppo,0,20.0,96.17040612995238,0.1640991120454324,1.6455293461637681,0.12730274176382425,0.0994,0.37222222222222223,0.0,8.934448003768921
ppo,1,20.0,98.29616117502621,0.1632384096922766,1.602983038078398,0.12508278616509622,0.0926,0.33477011494252873,0.0,8.923839807510376
ppo,2,20.0,95.80023410839988,0.16605989075177088,1.642142670623101,0.1273779946705727,0.0895,0.3521341463414634,0.0,8.406739950180054
mappo,0,20.0,93.29920498288281,0.1599204969236111,1.6439653742171936,0.12760439588623174,0.099,0.3625,0.0,7.351601839065552
mappo,1,20.0,99.64960309373667,0.16971711968825884,1.6135759852458882,0.12407515679322703,0.0929,0.35488505747126436,0.0,7.0277369022369385
mappo,2,20.0,95.26513899953649,0.16456184295411902,1.646533227932339,0.12790078065699007,0.0905,0.3618320610687023,0.0,7.041873931884766
cto,0,20.0,124.05321703181063,0.19034834705969736,1.456420764210302,0.08948643723258201,0.0925,0.18611111111111112,0.0,7.6275012493133545
cto,1,20.0,126.16859985446823,0.1838504651691673,1.4088070948623281,0.08625668224066695,0.0866,0.16522988505747127,0.0,7.973694086074829
cto,2,20.0,124.12642005201636,0.189598730797702,1.440465857437159,0.08946056608912606,0.0831,0.1951219512195122,0.0,7.260107040405273
causal,0,25.0,121.17945787845935,0.18527406853073058,1.4651683875729948,0.08967805335598687,0.09136,0.19187358916478556,0.0,9.325145721435547
causal,1,25.0,116.27696989147603,0.18402619347305893,1.4996891065879645,0.08974656173040989,0.09264,0.2171945701357466,0.0,9.509718894958496
causal,2,25.0,121.99404323496971,0.19156004803265378,1.460883354281033,0.08883667380746009,0.08336,0.20147420147420148,0.0,9.17800498008728
ucb,0,25.0,97.58050595122964,0.15747941763988157,1.6108615030455775,0.12271701308211164,0.09544,0.3182844243792325,0.0,9.200570821762085
ucb,1,25.0,93.78168003401005,0.15443883973988054,1.6301660306082304,0.12126450433295617,0.0968,0.3416289592760181,0.0,10.18289303779602
ucb,2,25.0,93.93840580250775,0.15933523053252677,1.6403228458076273,0.1268832333262138,0.08912,0.35872235872235875,0.0,10.225841045379639
dts,0,25.0,93.27602504886191,0.16653926862640156,1.6759211597570745,0.128310171001097,0.09856,0.35553047404063204,0.0,9.876593112945557
dts,1,25.0,89.49449402105859,0.1692766419713353,1.7053942440756347,0.12856361633041988,0.09928,0.3778280542986425,0.0,9.918263673782349
dts,2,25.0,89.46519321237763,0.16675131810152297,1.7059345520266003,0.13297943514758892,0.092,0.3916256157635468,0.0,9.581658840179443
gdo,0,25.0,108.13217462253381,0.21032538064649914,1.6673711373491351,0.11117569805668935,0.09912,0.2979683972911964,0.0,10.136900901794434
gdo,1,25.0,107.14090531738916,0.21331458924177316,1.6556097913794312,0.106183476317132,0.09784,0.3065610859728507,0.0,9.690002202987671
gdo,2,25.0,110.57170877828577,0.2168184658775481,1.6405175997521275,0.1049909563836459,0.08976,0.2800982800982801,0.0,9.708524227142334
dqn,0,25.0,90.82780749295246,0.1670946009237668,1.7276489353986302,0.13190236689487392,0.1004,0.37020316027088035,0.0,12.393656015396118
dqn,1,25.0,93.17490049368679,0.16768607662605392,1.653508207342329,0.12692053281466556,0.09648,0.3608597285067873,0.0,15.954001903533936
dqn,2,25.0,93.7014729157272,0.1722165240815924,1.677188088351612,0.12592001344434842,0.09064,0.3746928746928747,0.0,13.264625072479248
ppo,0,25.0,91.8268074486701,0.17180445970095912,1.7050094159105615,0.12831973680647646,0.09928,0.38487584650112866,0.0,11.418437957763672
ppo,1,25.0,92.88257373601319,0.17191589196725915,1.6839656876375382,0.1251685636954169,0.09768,0.36312217194570134,0.0,10.969979286193848
ppo,2,25.0,93.59331801470523,0.17171929742530237,1.688309004568293,0.12815608082539545,0.0908,0.36162361623616235,0.0,10.651944875717163
mappo,0,25.0,94.77191495703563,0.16364335167284044,1.6570143069186989,0.12605107770273427,0.09696,0.34875846501128666,0.0,9.33680009841919
